8554001003;3,34
8554001601;12,26
8556500479;3403,35
8556500480;360,76
8556501480;20,42
8601401202;306,3
9000000001;3,7
9000000077;31,5
9000000080;200
9000000081;55
9000000082;42,5
9000000083;14,95
9000000084;4,95
9000000085;4,5
9000000111;17,68
9000000338;12,3
9000000455;54,81
9000000500;235
9000000501;3,4
9000000534;21,5
9000001339;3,06
9000001388;17,21
9000006046;47,6
9000008215;215,5
9000008217;10,63
9000008218;150
9000008219;68,5
9000008220;10,28
9000008222;94,5
9000008223;8,98
9000008224;1,25
9000008225;23
9000013058;150
9000023058;150
9000032005;2,78
9000092280;37,97
9000100000;1,13
9000100100;0
9000146000;398
9000150017;12,26
9000205304;13,45
9000240060;357,35
9000300900;131,31
9000314500;57,96
9000330000;17,02
9000330030;7,01
9000340010;3,25
9000471562;3,13
9000500208;27
9000500209;15,93
9000500210;217
9000600300;0,21
9000630030;9,31
9000630050;12,05
9000630105;16,34
9000650030;11,63
9000829670;277
9000830231;158
9000844025;2,47
9000844030;2,15
9001000100;0,35
9001002002;0,38
9001003006;1,28
9001030932;274,48
9001100543;66,34
9001100565;62,31
9001101001;25,88
9001211061;9,35
9001211067;19,55
9001211091;16,01
9001301001;6,17
9001305009;19,09
9001400100;0,8
9001415004;2,5
9001416120;18
9001780100;0,08
9001780101;1,44
9001827500;29,41
9001827503;6,41
9002000000;14,3
9002000001;3,4
9002000035;11,32
9002000670;3186
9002100008;19,63
9002100012;27,63
9002100023;43,3
9002130029;6,09
9002430050;24,71
9003066051;19,29
9003130115;79
9003600100;0,11
9003700100;0,21
9004010003;2,74
9004010020;12,53
9004257105;22,98
9005310001;108,75
9005420050;17,04
9005770050;13,86
9005770250;71,48
9006380050;29,08
9006702700;97,87
9007001227;65
9007001228;61,26
9007601444;89
9008991080;198
9008991081;198
9030000100;9,6
9030000101;9,68
9030000102;2,88
9030000103;8,25
9030000110;4,4
9030000757;4,78
9030320522;8,9
9030320525;8,9
9030320529;8,9
9030320530;8,9
9030320535;12,2
9040000004;259
9040000005;33
9040000006;266
9040000007;4,8
9040000037;26,25
9040000039;23,32
9040000041;25,84
9040000043;22,21
9040000045;23,32
9040000054;30,67
9040011995;136,19
9040021995;51,71
9040160000;2,26
9040160055;31,7
9040160070;29,43
9040160085;39,62
9040160110;39,62
9040201039;0,66
9040214459;12,03
9040303028;261,72
9040303029;321,37
9042218250;100,5
9042995010;18,66
9042995011;24,17
9042995012;18,66
9045000560;40
9045190361;18,88
9048045211;12,91
9049217225;22,67
9049217250;21,01
9050000024;16,5
9050000037;73,32
9050000041;18,59
9050000044;29,1
9050000045;17,6
9050000052;13,75
9050000053;10,32
9050000054;31,86
9050000055;76,58
9050000056;41,02
9050000061;13
9050000062;50,3
9050000068;128,37
9050000069;70,64
9050000070;17,77
9050000071;3,57
9050000073;5,41
9050001241;16,1
9051209923;258,8
9051209924;345,6
9051620152;94,94
9051620159;91,2
9057601595;96,12
9065864310;50
9110000031;1,85
9110000033;2,61
9110000034;3,89
9110000036;2,43
9110000038;1,4
9110000039;3,95
9110000047;4,5
9110000051;0,59
9110000101;4
9110511570;2,56
9113356412;11,62
9113440028;14,78
9113440031;4,51
9113458182;1,87
9113458499;4,79
9117142608;0,47
9117161784;0,47
9117161785;0,65
9117161787;0,47
9117161788;0,47
9117450767;2,21
9120000052;1,37
9120000053;1,91
9120000054;2,81
9120000055;5,48
9120000056;3,45
9120000057;3,44
9120000058;1,23
9120000059;4,35
9120000060;0,26
9120000061;19,94
9120000062;10,6
9120000063;6,88
9120000064;49,35
9120000065;0,55
9120000066;69,5
9120000067;48,72
9120000068;110,27
9120000069;19,24
9120000070;31,99
9120000071;2,2
9120000072;12,71
9120000075;1,23
9120000076;2,86
9120000077;1,4
9120000079;1,34
9120000104;0,05
9120340606;5,26
9130000085;4,28
9130000086;4,19
9130000087;3,93
9130000088;7,1
9130000091;1,56
9130000092;3,12
9130000097;1,98
9130000098;2,78
9130000099;7,7
9130000100;0,64
9130000101;0,52
9130000102;0,68
9130000103;8,24
9130000104;0,81
9130030000;33
9130030304;415
9151000001;4,46
9171000060;255,58
9180500027;201,67
9180500038;213,95
9180500076;201,67
9189130027;90
9189130038;105
9189130076;94,5
9190000018;244,59
9190000091;84,02
9190000132;93,6
9190000810;450
9190038176;76,1
9190099972;23,69
9190106080;444,25
9190106090;418,18
9190106210;253,89
9190106310;233,35
9190108210;260,92
9190108850;368,55
9191015812;1,24
9193051991;4,4
9193051992;3,09
9193051993;4,9
9194484060;4,05
9194484070;0,64
9194484204;21,07
9195503891;10,01
9195503892;15,1
9195503933;7,47
9256520062;12,48
9260000001;15,88
9260000002;29,86
9260000005;32,08
9260000006;45,81
9260000010;100,01
9260000013;107,95
9260000015;18,28
9260000016;0
9260000020;27,32
9260000021;66,38
9260000022;15,88
9260000024;45,42
9260000029;57,49
9260000030;52,41
9260000040;11,96
9260000041;9,38
9260000107;125,36
9260000114;51
9260000180;499,38
9260001024;318
9260001040;500
9260001060;703,37
9260005800;93,12
9260015970;30,31
9260077032;5
9260090040;13,43
9262200020;598,99
9262200026;698,17
9262200027;597,58
9262200028;11,85
9262200050;460,59
9262200206;84,95
9262200214;88,94
9262200215;127,06
9262200890;510,5
9262201003;726,05
9262310005;50,88
9262310006;36,67
9262410016;56,75
9262410017;66,53
9268501700;26,7
9268502500;45,92
9268900441;86,1
9300000003;18,03
9301152002;4,5
9304551007;1,07
9311202004;15,75
9601650241;24,95
2000049049;43,29
4101100080;150
4101100081;107,43
4521510001;17,85
4521510002;12,44
4521510003;16,3
4521510004;22,9
4521510029;165
4521510033;147
4521510202;222
4521510204;240,9
4521510211;128,1
4521510212;130,5
4521510214;147,6
4521510315;128,1
4521510414;142,2
4521513000;414
4521513002;393,6
4521517105;268,47
4521517169;270
4526500068;22,27
5235053177;236
5235053178;6,81
5400013599;36,34
5400221026;0
5410018167;105,16
5430010112;4,96
5430010121;31,35
5430010709;16,97
5430010926;3
5430011060;0,72
5430011515;11,2
5430011597;204,96
5430012926;3,23
5430012973;122,77
5430013004;1204,75
5430013007;45,39
5430013012;2,81
5430013111;111,5
5430013277;30,23
5430013360;10,55
5430014796;24
5430014797;1,66
5430014798;1,66
5430014799;11,07
5430014801;101,97
5430020299;15,02
5430020331;112,76
5430020332;18,55
5430020687;35,73
5430020762;326
5430020764;340
5430020765;47
5430020768;174
5430021026;182,24
5430021167;199,81
5430021305;42,82
5430021514;51,58
5430022659;164,41
5430022712;26,81
5430022713;4,69
5430023121;167,01
5430023123;14,13
5430023124;285,91
5430027154;14,94
5453205317;237,72
5900002168;3,77
5900002814;1841,46
5900506030;591,96
5900506040;591,96
5900506851;155,56
5900607699;132,14
5900608610;259,83
5900608750;258,97
5900608770;198,96
5910005240;203,63
5920040010;3,75
5920040011;261,3
5920040018;28
5920040029;128,85
5920040035;5
5920040099;9
6501000057;75,75
7190000000;2,3
8201011210;43,56
8201171610;46,08
8201251510;43,56
8203000003;45,38
8203000004;8,17
8303002053;36
8602040200;193,57
9000000113;9,45
9000000311;10,92
9000001202;8,55
9000017052;22,77
9000031102;35,7
9000045600;261,75
9000045601;68,25
9000045602;76,5
9000045632;86,48
9000400130;37,17
9000495112;75
9000520170;27,36
9002000002;6,8
9006003000;102
9040000022;14,38
9040000024;16,96
9040000029;21,67
9040000046;162
9049039023;1,18
9049039031;2,09
9050000067;1167,35
9080320000;0,42
9080325100;0,73
9080326200;0,8
9085004031;4,81
9085004032;22,69
9085980297;15,25
9180120001;81
9180120002;5,05
9180120003;0,5
9180120004;4,2
9180120005;33,5
9180120006;12,65
9180120007;15,5
9180120008;5,04
9190000092;33,63
9190006230;171,4
9190102600;84,1
9190102601;28,7
9190105110;140,22
9194041250;23,1
9194850163;16,5
9240009421;37,4
0510139231;6,72
6520202615;2,08
0241500010;10,82
0241500011;8,39
0512001002;0,45
1000220008;7,1
0160000108;0,98
2000165805;3,46
2001450155;986,25
2010901451;0
2045064425;0,81
4253262000;225,9
4253262100;187,2
4253262200;113,5
4520000000;0
4520000080;0
4520010007;0
4520012010;0
4520025603;153
4520032010;0
4521530427;1869,34
4522500055;0
4522500286;0
5200000020;6793,09
5411251126;23,5
5413810361;11,6
5415824059;74,18
5418611078;5,4
5502800340;0,95
5600009900;2076,78
5701010283;1270,78
5880271837;1959,24
5880271838;1685,79
5900002015;1,4
6520202625;3,55
7190000019;0,25
7190400002;1,47
7200000112;7,15
7200000118;6,1
7200000652;63,6
7200000902;122,04
7200001000;244,29
7200001152;263,23
7200630040;87,6
7200750050;134,89
7200800050;129,82
7200900050;252
7200900063;138,3
7201120063;385,5
7212001002;75,2
7212001004;150,4
7230101235;3,45
7230101270;3,45
8010070095;13,86
8011036827;11,02
8011036828;13,24
8201520052;17,5
8300275007;252
8400000000;50
9000000000;0,35
9000000003;1,25
9000008216;6,82
9000150016;16,3
9003000014;98,28
9003000020;199,65
9003000085;117,08
9003000410;9,08
9003000550;24,05
9003001014;18,14
9003001020;21,75
9010000011;6,13
9010000019;2,52
9010000020;2,58
9010000021;7,17
9010000029;4,54
9040000014;6,8
9040000019;26,3
9040000021;74,87
9040000028;42,39
9040000030;4,54
9040000032;37,21
9040000033;1,31
9040000034;15,35
9040000036;53,62
9040000038;16,03
9040000040;11,56
9040000042;26,03
9040000044;11,56
9040000047;11,56
9040000048;11,56
9040002010;402,7
9040002022;22,4
9042180100;124,66
9042180150;56,57
9042660800;112,7
9042661600;83,95
9050000072;4,49
9120000041;4,54
9120000044;0,91
9120000045;2,27
9120000047;30,86
9120000048;26,32
9120000050;267,73
9120000051;72,6
9120007805;0,68
9120090000;1,21
9120750000;9,05
9121100000;1,6
9130000004;6,39
9130000005;0
9130000016;12,69
9130000029;2,27
9130000057;23,71
9150000005;70,48
9160067863;6,41
9170110001;220,6
9170110060;194,29
9170110250;194,29
9170114000;194,29
9260400304;109
9266103001;706,1
9311202005;18,04
9500101000;19,4
9500102000;20,65
4160000158;0
4160000160;0
4160000170;0
4160000180;0
4160000190;0
4160000260;57
4160000270;57,5
4160001100;0
4160001120;0
4521500000;43,11
4521900000;29,95
4522000000;4,99
5301001000;326,25
5400036167;11
5400353025;12
5402042222;12,65
5402050000;0,5
5407800000;30
5407840155;35
5407840253;18
5407840259;21
5407840645;16
5407844788;11
5407845012;57
5407845022;24
5407845024;24
5453205320;307,18
5600201297;494
5702050119;10
5702050124;425
6150760010;7
6520015928;29,5
6521608016;0
8000080033;3,5
8040000000;12,58
8040060022;25,3
8040070020;25
8060000000;19,5
8060060000;75,5
8060060014;36,6
8060060017;36,6
8060060018;36,6
8060060021;36,6
8060060024;36,6
8060060026;0
8060060028;86,13
8060060030;94,5
8060060032;89,15
8060070014;39,6
8060070017;39,6
8060070020;0
8060070023;39,6
8060070024;39,6
8061000000;19,5
8061004000;9,7
8061060017;35,1
8061254019;15,7
8061304020;15,7
8061304023;15,1
8061404025;17
8061504023;15,7
8061504025;15,7
8061803520;12,5
8080000000;25
8080060008;64
8080060019;47
8080060021;47,75
8080060023;39,75
8080060024;34
8080060026;47,75
8080060028;34,75
8080064523;60
8080070008;45
8080110022;45
8081000000;25
8081060008;44,75
8081060019;44,75
8081060021;44,75
8081060023;38,75
8081060024;33,25
8081060026;44,75
8081060028;34,75
8082000000;23
8084000000;130
8084001000;0
8090000000;38
8090060030;48,5
8090060032;56
8090060034;56
8091000000;34,5
8091060030;46,5
8091060032;52,5
8091060034;52,5
8092000000;54
8101001000;240
8102001000;335
8103000180;6
8110000110;76,92
8110000120;22
8110000140;65,48
8110001434;17,9
8110001446;0
8110001600;0
8110002000;0
8110002400;0
8110011600;0
8110012400;0
8110040124;0
8110080780;10
8110080781;3,72
8110140008;44
8110140009;53,5
8110140010;83
8110180009;70
8110180010;118,2
8110300220;5
8110300340;5,4
8110300585;0
8110300800;19,86
8110400350;10,05
8110400560;0
8110600000;2,85
8111000001;17,75
8111000002;710
8111000003;29,71
8111000004;22,95
8111000005;392,16
8111002400;0
8111905000;34,08
8112000001;12
8112003024;48,4
8112003025;53,7
8114000060;55
8114060500;5,16
8114060501;2,05
8115001080;0
8116300855;0
8200000076;2,5
8200000100;8,75
8200010000;21,7
8200040006;63,5
8200080008;0
8200090008;962,13
8200100008;1475,37
8200120076;6,75
8200141105;50
8200160004;4,85
8200160022;4,85
8200202009;0
8200202011;9,67
8200202013;3,95
8200202015;0
8200202017;0
8200202021;0
8200202023;31,92
8200202030;0
8200202031;0
8200202033;0
8200202110;0
8200250050;95,35
8200600004;125
8200601030;156
8200601031;0
8200601032;0
8200604550;111,8
8201000009;0
8201000100;90
8201001000;35,4
8201001700;450
8201001800;450
8201001900;597,84
8201002000;5,5
8201100008;4180
8201510104;6,18
8201510211;18,25
8201510212;4,85
8201510213;9,87
8202050108;18,2
8202050159;15
8202100114;3,6
8203150090;35,5
8204000010;171
8204001005;272,3
8207160120;93,4
8207972926;15,9
8300001560;280
8300001561;350
8300200075;3,25
8300200125;10
8300202209;0
8300202210;0
8300501000;740
8300501001;17
8300501002;17,1
8300501630;182
8300502000;53,25
8300503000;295
8300508230;34
8300782060;9
8300802088;20
8301001000;70
8301002000;64,47
8301003000;72
8301004000;65
8301200060;103
8301201000;65
8301201060;130
8302000000;24
8302001000;4,2
8303000000;43,91
8303000200;95
8303000250;120
8303000300;60
8303000400;90,2
8303000500;560
8303000511;0
8303000512;6,5
8303000513;43
8303000602;960
8303000900;340
8303001000;117,1
8303001100;44,96
8303002000;262,5
8303003000;23,25
8303004000;22,69
8303005000;32,5
8400000009;140,85
8401000000;0
8401000008;72
8401000009;32,69
8401001000;710
8401002000;299,02
8401002001;250
8401030174;74
8402000000;25,4
8402000008;17
8403000008;6,18
8405000000;95
8405001000;500
8410001000;158,82
8410250250;127
8410250300;24,26
8410250400;33,8
8410250500;190
8420001000;60
8420002000;18,5
8420003000;24,85
8420004000;106,5
8420300600;20
8420351902;5,6
8420453015;19,65
8421000008;15,8
8423000025;2,65
8423010025;3,5
8431000000;95,3
8431001000;27
8431002000;2,1
8431003000;4,5
8431004000;53,1
8431005000;57,5
8431006000;8,2
8500000008;350
8500000009;385
8500000010;720
8500000400;5,25
8501000000;29,15
8501000008;145
8501000009;140
8501000010;292,5
8501000025;9
8502000000;30
8502000008;15
8502000025;9
8502001002;0
8503000000;64,05
8503000009;15
8503010009;20
8503010010;32
8504000000;100
8504000009;175
8504000014;48
8504000018;62,5
8504000019;0
8505000010;267
8505000809;92,85
8506000010;23
8506000809;20
8550000018;115
8550002018;235
8550010018;55
8550020018;50,82
8552900300;149,39
8554000000;302,03
8554000001;230
8554001000;70
8554001100;0
8554001200;0
8554001300;20
8554001400;155
8554001500;110
8900000006;44
8900080008;14,5
8900160006;37,55
8900180006;70,5
8900200040;19
8900400060;33
8904000014;24,5
8904000018;37,05
9000000450;7,5
9000002316;22,01
9000002350;5,67
9000002351;5,67
9000002355;6,13
9000009999;4,99
9000032316;27,6
9000750000;0
9000750010;7,85
9000750020;7,85
9001000450;8,95
9001006572;9,5
9002000440;7,5
9003000032;140,52
9005000165;30,25
9010000005;108,91
9010000012;11,93
9010000013;0,45
9010000050;9,08
9040000003;0
9042189999;3,45
9050000036;28,13
9120000032;0,34
9140000049;44,92
9261001000;6,67
4160002150;135,9
4160001150;0
4160001154;0
4160250137;0
4160300145;0
4160350152;0
4160400160;0
4160450167;0
4160500175;0
4160600190;0
4160650197;0
4160701105;0
4160751112;0
4160801120;0
4160901135;0
4161001150;0
4161201180;0
8200090018;1620
8080064530;65,75
8060060027;103,33
9000150224;15,37
8201100010;87,68
8080070019;40
9000000442;67,5
9000000550;67,5
7190000061;0
8200604900;190
8040060016;25,3
9190016080;4,08
8400000001;5,05
9163529133;7,93
8111003005;11,6
8080070023;40
8400400020;7
8400400021;8,5
8061060016;35,1
8062000000;19,32
8060060016;36,6
5600009906;20
5600019906;94
5600009911;95
8200111761;4,89
8200121889;6,65
9190640102;169,59
9190650028;9,03
5420402254;113,45
5420630841;328,93
9065260220;716,97
8200000090;4
8040060018;30
8080100225;59,75
8060060013;36,6
8061060013;35,1
8060061017;103,33
8303400145;435
9000000360;111,55
9045000561;114
8300508231;6,86
6501000044;36,5
5600103695;910
9261002000;0
8300275006;65
5103100000;50
5103100001;70
5103100002;25
5103100005;95
5103100003;4,5
8402000001;25,4
8401001001;638,8
8061224017;15,7
8503000001;124
5103100006;13,5
8061060018;35,1
5500111503;4500
5501400869;35,71
5420630843;501
5420402253;280
8300001570;364
8421000009;25
5600196338;1300
5600006067;20
2000092493;275
2001292858;155
8060060022;36,6
8410040019;30
9240009420;226
2001335633;100
2001335634;100
2001292859;135
5600011716;2063,33
8201002001;574,6
8303002001;21
2001297701;145
2001297702;145
2001440244;215
2001440245;215
8061204015;15,7
9006003001;99
8401000007;81,29
9190106081;31,6
9190106083;64,35
9190106091;31,6
9190640103;64,35
5100211900;675
8040060015;29
5600240251;230
8040070015;27,1
5900501610;4500
5900502410;5000
5900502411;5000
5900502412;5000
4551032150;26,09
5900503102;5000
5900503103;5000
9250000634;325
4160000280;270
4160000290;57
4160002100;55
4160002120;96
4160002125;55
5510001501;2500
9002200108;669,7
9002201108;266,08
8303000901;290
6730803500;636,65
4520804040;264,44
4551031600;14,95
4600000664;223,26
5501400488;0,45
5900607250;0,66
9659310075;0,01
9659310051;0,01
9659310053;0,01
9659310054;0,01
9659310052;0,01
9031000400;78
9031000100;52
9031000600;103,25
9031000405;34,6
9031010010;29,5
9031010020;39
9031229324;103,33
9031015622;53,5
9031240340;125
9031115622;70
9031020030;17,11
9031215622;82,5
9031030040;57,5
9036020030;193,75
9036020500;157,5
9036010010;26,66
9036055015;4,4
9036055015;4,4
9036055025;4,4
9036055025;4,4
9036055035;4,4
9036055035;4,4
9036055040;4,4
9036055040;4,4
9036055050;4,4
9036055050;4,4
9036010011;26,66
9036010011;26,66
0160000001;0,35
0160000002;0,35
0160000003;0,26
0160000004;0,38
0160000006;0,42
0160000007;0,58
0160000008;1,08
0160000009;0,87
0160000010;1,42
0160000108;0,98
0160000110;1,59
0160000112;1,9
0160000115;2,64
0160000122;5,58
0160001122;10,38
0160001135;16,1
0160002122;12,3
0170000002;1,04
0170000006;1,95
0170000007;2,4
0170000010;5,68
0170000011;0,1
0206520004;15,34
0206520006;20,64
0206520007;22,25
0206520008;66,59
0206520078;30,59
0206521004;6,41
0206521006;11,94
0206521007;15,61
0206521008;29,53
0206521009;64,25
0206521078;18,77
0209020004;16,91
0209020006;20,84
0209020007;26,79
0209020008;68,88
0209020078;32,19
0209021004;6,89
0209021006;12,43
0209021007;15,41
0209021008;33,1
0209021009;62,2
0209021078;20,23
0210035000;3,39
0210150003;0,91
0210225000;1,5
0210225001;1,5
0220020008;0,92
0220020010;0,93
0220020012;1,66
0220021010;1,7
0220030010;1,34
0220030012;1,02
0220030015;0,87
0220040015;1,6
0220041015;1,9
0220060022;2,74
0220070030;5,96
0220250002;0,86
0220250003;1,06
0220250004;1,48
0220250006;2,84
0220250007;4,85
0220250008;9,19
0226520002;1,6
0226520003;1,93
0226520004;2,44
0226520006;4,42
0226520007;7,38
0226520008;13,45
0229020002;1,03
0229020003;1,48
0229020004;2,17
0229020006;3,63
0229020007;5,95
0229020008;10,61
0231000001;0,74
0231000002;0,51
0231000003;0,62
0231000004;0,42
0231000006;0,51
0231000007;0,68
0231000008;2
0231000009;2,26
0231000010;2,51
0231100002;2,72
0231120003;2,55
0231150004;3,78
0231220006;3,92
0231500011;4,55
0232000012;6,62
0232000014;2,65
0232500016;33,35
0233000011;7,14
0233000014;11,2
0501003557;22,25
0501005045;27,85
0502000010;39,45
0502000342;33,13
0502005010;8,73
0502005020;7,85
0502005021;10,94
0502005022;6,73
0502005030;25,56
0502005040;20,88
0510000090;431,09
0510000100;6,58
0510000101;11,62
0510000456;10,85
0510000458;12,93
0510000544;4,42
0510006000;80,21
0510009976;2,04
0510030125;42,77
0510043651;2,56
0510093029;43,11
0510139231;6,72
0510900060;3,52
0510900100;3,63
0511000310;5,33
0511000311;5,83
0512000038;20,19
0512000400;5,29
0512000401;3,43
0512000402;3,15
0512000500;4,95
0512000501;4,65
0512000502;3,15
0512000503;3,43
0512001000;4,79
0512043796;25
0513000500;3,43
0513000501;3,43
0514000000;10
0516050949;6,58
0521001392;6,38
0521002050;12,03
0521002325;22,62
0521002500;12,03
0521002553;13,14
0521008975;17,9
0522000450;11,23
0522002500;11,23
0522002553;6,92
0900000001;1,28
0900000002;1,03
0900000003;0,91
0900000004;0,64
0900000006;1
0900000007;1,47
0900000008;2,77
0900000009;4,47
0900000010;5,25
0900000011;15,37
0900000012;21,06
0900000110;3,21
0900000112;3,28
0900000115;5,17
0900000122;9,88
0901150006;9,06
0920000001;1,2
0920000002;0,89
0920000003;0,85
0920000004;0,6
0920000006;0,93
0920000007;1,51
0920000008;2,65
0920000009;3,89
0920000010;5,07
0920000011;12,82
0920000012;16,87
0920000014;28,7
0920000110;3,4
0920000112;4,72
0920000115;4,72
0920000118;5,75
0920000122;9,03
0920040004;8,39
0920060006;8,32
0920070007;16,24
0920080008;34,06
0920090009;40,53
0920900000;24,05
0931080003;6,31
0931100002;5,76
0931120003;8,31
0931150006;5,76
1000000001;8,3
1000000002;5,53
1000000108;5,22
1000000110;7,42
1000000716;7,68
1000000916;9,29
1000202000;15,84
1000202100;8,27
1000202200;7,57
1000204000;20,78
1000206000;31,51
1050000108;0,15
1050000110;0,16
1050000112;0,21
1050000115;0,3
1050000122;0,78
1060000108;0,13
1060000110;0,15
1060000112;0,16
1060000115;0,2
1060000122;0,33
1100000004;52,15
1100000007;147
1100000008;222,57
1100000009;222,9
1110020004;38,9
1110020006;69,37
1110020007;114,6
1110020008;278,2
1110020009;187,1
1110020010;494
1110020106;45,84
1120000002;59,45
1136100002;0,53
1136100003;0,51
1136100004;0,74
1136100006;1,2
1136100007;1,47
1136100008;2,68
1136100009;3,36
1136100010;4,91
1136100011;10,26
1136100012;16,29
1136100204;0,78
1136101002;0,48
1136103207;2,03
1136104008;3,2
1210040004;7,28
1210060006;11
1210070007;13,45
1210080008;16,83
1210090009;40,53
1272051604;5239,79
1300000001;1,33
1300000002;1,16
1300000003;1,04
1300000004;0,69
1300000006;1,18
1300000007;1,71
1300000008;3,05
1300000009;4,67
1300000010;6,71
1300000011;15,16
1300000108;3,77
1300000110;4,39
1300000112;4,58
1300000115;6,33
1300000122;13,71
1310000110;6,63
1310000112;5,98
1310000115;8,24
1310000222;20,01
2000001920;10,73
2000002508;22,5
2000002676;6,5
2000004183;8,31
2000004678;6,94
2000008261;8,89
2000010344;11,5
2000049049;43,29
2000066691;10,89
2000066692;48
2000066693;48
2000067864;0,38
2000067871;0,1
2000067938;0,2
2000068867;0,54
2000069412;89,04
2000070586;101,15
2000079086;69,3
2000079942;35,15
2000079945;2,13
2000079956;2,64
2000079975;2,38
2000083931;408,86
2000086316;44,25
2000086317;33,3
2000086913;12,55
2000088371;13,07
2000090181;0,09
2000090183;0,54
2000091263;62,44
2000092387;8,85
2000092492;197,96
2000093069;2,9
2000098381;33,75
2000098495;1,77
2000105587;35
2000110443;39,39
2000112294;26,94
2000114786;6,84
2000116146;344,8
2000119008;8,34
2000120975;4,76
2000120976;11,04
2000131144;17,9
2000140783;8,34
2000147120;0,79
2000149845;8,51
2000151653;20,83
2000159265;115,6
2000159519;170,4
2000159520;170,4
2000159529;13
2000165805;3,46
2000169830;30,86
2000169831;32,33
2000173448;5,62
2000173732;11,3
2000213339;4,5
2000213342;5,25
2000221603;1,3
2000227588;20,42
2000227590;0,16
2000229348;3,31
2000229525;10,71
2000229962;61,2
2000236481;3,52
2000238670;10,34
2000240559;5,93
2000240598;27,14
2000241955;13,98
2000243280;52,41
2000245288;10,72
2000248180;29,27
2000248559;6,98
2000251824;1,55
2000260901;0,79
2000265045;20,7
2000266275;69,09
2000266763;97,6
2000267701;4,63
2000267702;70
2000267714;18,85
2000288491;16,48
2000289224;18,5
2000292766;48
2000292815;9,02
2000297647;14,45
2000325358;27,91
2000330021;34,12
2000330071;19,2
2000331333;0,44
2000362146;0
2000363572;3,18
2000364724;12,08
2000374171;485
2000385313;61,8
2000385314;74,4
2000390455;14,52
2000390499;8,71
2000397517;121,98
2000505089;10,35
2000505294;1,92
2000506934;23,82
2000508884;24,84
2000508889;12,08
2000512620;33,15
2000513732;7,81
2000513932;101,28
2000513952;9,51
2000514455;42,2
2000515912;6,38
2000537163;0,69
2000542026;1,18
2000542635;183,2
2000561567;1,76
2000585373;4,08
2000589435;40,4
2000589437;38,4
2000592106;17,36
2000592684;5,79
2000592813;2,63
2000595393;1,05
2000595397;0,65
2000607572;30,68
2000609956;30,49
2000609958;41,25
2000611049;6,56
2000611406;8,4
2000612559;16
2000612562;25,18
2000612564;9,51
2000613150;56,5
2000616142;34,85
2000616422;41,86
2000619360;11,4
2000622004;72,6
2000629571;17,02
2000641800;7,67
2000643384;10,89
2000643582;2,13
2000644249;14,29
2000649130;18,72
2000650322;6,4
2000651396;3,45
2000652750;18,04
2000656778;3,88
2000658579;83,3
2000661319;7,62
2000663773;75,89
2000665417;5,53
2000667078;38,35
2000669042;22,46
2000673393;18
2000676807;45,38
2000682604;17,48
2000683154;38,12
2000689052;25,04
2000689340;41,52
2000689603;22,2
2000689791;31,2
2000691902;11,57
2000692387;0
2000694094;102,78
2000695633;18,85
2000698603;30,65
2000699387;11,5
2000699831;15,49
2000699854;23,32
2000699858;4,42
2000699878;1,12
2000750899;46,1
2000759158;0
2000832934;10,92
2000960190;73,95
2001160000;9,35
2001206588;7,88
2001207550;67,39
2001213826;19,4
2001229441;67,39
2001230672;3,83
2001230975;5,25
2001230976;2,8
2001232015;54
2001232017;11,5
2001232372;37,39
2001232373;37,39
2001233247;16,32
2001233591;14,7
2001239090;2,01
2001241599;229,89
2001249088;20,42
2001249129;20,42
2001258968;0,51
2001258970;0,16
2001260954;7,75
2001261636;0,76
2001261640;0,58
2001266074;9,06
2001272653;18,5
2001277448;8,22
2001279589;29,11
2001284211;71,83
2001284212;71,83
2001285545;80,23
2001288698;8,95
2001289204;45,6
2001289733;30,97
2001292856;116,4
2001292857;102,6
2001293369;140,19
2001293372;142,4
2001293373;129,25
2001294173;5,53
2001294365;1,4
2001295066;1,68
2001295472;3,34
2001296590;30,06
2001296771;121,7
2001297588;0,96
2001297699;85,2
2001297700;85,2
2001303489;2,8
2001303492;3
2001303493;0,8
2001304788;46,11
2001304797;0,18
2001305402;0,93
2001305462;17,5
2001306107;8,37
2001306549;9,75
2001310565;134,1
2001310901;20,2
2001312159;6,3
2001314531;45,38
2001315311;27,45
2001317286;9,45
2001317409;70,85
2001317600;11,74
2001318135;51,4
2001318140;55,86
2001318141;59,5
2001318695;7,02
2001319146;520
2001320846;4,28
2001322259;7,94
2001322747;2,64
2001325876;24,23
2001327968;18
2001328177;13,13
2001328724;84,15
2001328865;8,4
2001328868;7,14
2001331730;84,8
2001331732;84,8
2001331740;254,25
2001332000;15,29
2001335632;12
2001335635;92
2001335636;92
2001335637;81,77
2001336685;26,14
2001345332;21,13
2001345335;9,67
2001346986;20,88
2001347066;6,7
2001350429;9,75
2001353018;173,5
2001353034;3,81
2001353035;0,84
2001353115;63,05
2001354701;258,4
2001355333;941,14
2001362124;9,5
2001363024;58
2001365822;62,05
2001374002;39,16
2001376244;5,95
2001377813;4,51
2001385791;56
2001386122;525
2001391510;19,5
2001391805;79,41
2001393664;12,33
2001397764;23,99
2001397766;11,92
2001440218;72,8
2001440242;104,4
2001440243;104,4
2001445952;74,4
2001450155;986,25
2001500503;3,77
2001500861;3,82
2001500965;5,2
2001500979;4,94
2001657523;47,7
2008420005;6,41
2009200007;7,49
2009320004;5,49
2009400001;6,69
2009500002;18,34
2010900751;4,99
